Episode,Score,AvgScore
803,-84.9826,-99.8933
804,-107.7296,-99.9030
805,-51.7382,-99.8432
806,-94.9514,-99.8371
807,-56.9180,-99.7839
808,-61.4945,-99.7365
809,-84.8196,-99.7181
810,-51.5717,-99.6587
811,-116.7982,-99.6798
812,-9.9615,-99.5693
813,-76.5789,-99.5410
814,-84.4693,-99.5225
815,-136.9178,-99.5684
816,-100.6493,-99.5697
817,-161.9742,-99.6461
818,-114.2945,-99.6640
819,-134.0711,-99.7060
820,-104.0420,-99.7113
821,-97.8705,-99.7091
822,-100.1276,-99.7096
823,-184.3854,-99.8125
824,-71.0801,-99.7776
825,-66.3747,-99.7371
826,-185.5678,-99.8410
827,-97.5083,-99.8382
828,-120.7420,-99.8634
829,-115.0326,-99.8817
830,-78.3184,-99.8558
831,-102.0059,-99.8583
832,-74.9833,-99.8285
833,-93.1663,-99.8205
834,-96.0683,-99.8160
835,-116.6908,-99.8362
836,-116.0953,-99.8556
837,-140.5507,-99.9042
838,-103.1228,-99.9081
839,-91.8858,-99.8985
840,-100.4748,-99.8992
841,-83.3753,-99.8796
842,-145.8623,-99.9342
843,-100.9055,-99.9353
844,-71.6866,-99.9018
845,-97.2955,-99.8988
846,-133.5344,-99.9385
847,-88.0968,-99.9245
848,-127.7373,-99.9573
849,-103.5787,-99.9616
850,-32.1972,-99.8819
851,20.6783,-99.7402
852,-82.1001,-99.7195
853,-96.0035,-99.7151
854,-97.5967,-99.7127
855,-115.5519,-99.7312
856,-92.8196,-99.7231
857,-165.9821,-99.8004
858,-152.3185,-99.8616
859,-334.0440,-100.1343
860,-78.9422,-100.1096
861,-68.9742,-100.0735
862,-80.7147,-100.0510
863,-193.7269,-100.1596
864,-35.5651,-100.0848
865,-151.2801,-100.1440
866,-84.9270,-100.1264
867,-91.1732,-100.1161
868,-117.4154,-100.1360
869,-126.1697,-100.1660
870,-101.9769,-100.1680
871,-113.7189,-100.1836
872,-107.2518,-100.1917
873,-106.4147,-100.1988
874,-83.6717,-100.1799
875,-119.3140,-100.2018
876,-80.7158,-100.1796
877,-82.5538,-100.1595
878,-77.1097,-100.1332
879,-199.5454,-100.2463
880,-74.2017,-100.2167
881,-159.1089,-100.2835
882,-80.5818,-100.2612
883,-76.4432,-100.2342
884,-78.7846,-100.2100
885,-198.8820,-100.3215
886,-95.9199,-100.3165
887,-95.1779,-100.3107
888,-92.6399,-100.3021
889,-107.9306,-100.3106
890,-115.0889,-100.3273
891,-68.0997,-100.2911
892,-72.6019,-100.2600
893,-59.7450,-100.2147
894,-89.8927,-100.2031
895,-30.0803,-100.1248
896,-87.2436,-100.1104
897,-88.4967,-100.0975
898,-90.3554,-100.0866
899,-109.7658,-100.0974
900,-80.2935,-100.0754
901,-100.7311,-100.0761
902,-77.5167,-100.0511
903,-86.9109,-100.0365
904,-89.9745,-100.0254
905,-99.9477,-100.0253
906,-62.6997,-99.9841
907,-65.6544,-99.9463
908,-114.0669,-99.9618
909,-105.0593,-99.9674
910,-63.4904,-99.9273
911,-77.1631,-99.9024
912,-55.8565,-99.8541
913,-90.9155,-99.8443
914,-106.7482,-99.8518
915,-129.2202,-99.8839
916,-91.3869,-99.8746
917,-101.3743,-99.8763
918,-99.4038,-99.8758
919,-95.0568,-99.8705
920,-74.4021,-99.8428
921,-68.0558,-99.8083
922,-107.1078,-99.8162
923,-106.7980,-99.8238
924,-106.0845,-99.8306
925,-127.2964,-99.8603
926,-92.1746,-99.8520
927,-114.7380,-99.8680
928,-74.9457,-99.8412
929,-126.8914,-99.8703
930,-70.5659,-99.8388
931,-90.5212,-99.8288
932,-144.0996,-99.8763
933,-77.5176,-99.8523
934,-11.8569,-99.7581
935,-85.9745,-99.7434
936,-125.2401,-99.7706
937,-149.7041,-99.8239
938,-120.6862,-99.8461
939,-91.9227,-99.8377
940,-138.6015,-99.8789
941,-78.4615,-99.8562
942,-84.2046,-99.8396
943,-96.6893,-99.8362
944,-110.4540,-99.8475
945,-84.2112,-99.8309
946,-107.3748,-99.8389
947,-132.7048,-99.8736
948,-88.3321,-99.8614
949,-107.9716,-99.8700
950,-95.1071,-99.8649
951,-94.5159,-99.8593
952,-102.2893,-99.8619
953,-124.0537,-99.8873
